image_id,breed,split,width,height,area,normalized_aspect_ratio,center_x,center_y,xmin,ymin,xmax,ymax,size_category,diagonal,image_width,image_height
Groove_Billed_Ani_0101_1700,groove_billed_ani,test,154,374,57596,0.4118,0.3978,0.482,65,54,219,428,large,404.47,357,500
Groove_Billed_Ani_0010_1704,groove_billed_ani,test,117,193,22581,0.6062,0.485,0.5801,184,99,301,292,medium,225.69,500,337
Groove_Billed_Ani_0047_1706,groove_billed_ani,train,329,255,83895,0.7751,0.559,0.5344,115,59,444,314,large,416.25,500,349
Groove_Billed_Ani_0040_1715,groove_billed_ani,test,239,257,61423,0.93,0.5394,0.545,120,144,359,401,large,350.96,444,500
Groove_Billed_Ani_0077_1724,groove_billed_ani,train,233,314,73162,0.742,0.4497,0.52,22,103,255,417,large,391.01,308,500
Groove_Billed_Ani_0091_1728,groove_billed_ani,train,287,158,45346,0.5505,0.355,0.6478,34,138,321,296,large,327.62,500,335
Groove_Billed_Ani_0074_1730,groove_billed_ani,test,166,255,42330,0.651,0.452,0.5281,143,70,309,325,large,304.27,500,374
Groove_Billed_Ani_0044_1731,groove_billed_ani,train,389,233,90637,0.599,0.609,0.4893,110,67,499,300,large,453.44,500,375
Groove_Billed_Ani_0059_1480,groove_billed_ani,test,134,255,34170,0.5255,0.635,0.375,187,60,321,315,medium,288.06,400,500
Groove_Billed_Ani_0023_1485,groove_billed_ani,train,128,256,32768,0.5,0.348,0.6096,110,75,238,331,medium,286.22,500,333
Groove_Billed_Ani_0004_1528,groove_billed_ani,train,145,142,20590,0.9793,0.725,0.506,290,97,435,239,medium,202.95,500,332
Groove_Billed_Ani_0056_1493,groove_billed_ani,train,270,342,92340,0.7895,0.36,0.5459,45,43,315,385,large,435.73,500,392
Groove_Billed_Ani_0005_1750,groove_billed_ani,test,441,320,141120,0.7256,0.557,0.5707,58,54,499,374,large,544.87,500,375
Groove_Billed_Ani_0058_1751,groove_billed_ani,train,156,234,36504,0.6667,0.476,0.4752,160,65,316,299,medium,281.23,500,383
Groove_Billed_Ani_0027_1754,groove_billed_ani,train,228,339,77292,0.6726,0.406,0.5427,89,34,317,373,large,408.54,500,375
Groove_Billed_Ani_0014_1755,groove_billed_ani,test,222,470,104340,0.4723,0.5467,0.514,94,22,316,492,large,519.79,375,500
Groove_Billed_Ani_0055_1501,groove_billed_ani,train,306,200,61200,0.6536,0.552,0.4474,123,49,429,249,large,365.56,500,333
Groove_Billed_Ani_0065_1502,groove_billed_ani,train,219,368,80592,0.5951,0.5529,0.472,110,52,329,420,large,428.23,397,500
Groove_Billed_Ani_0060_1505,groove_billed_ani,test,176,338,59488,0.5207,0.6052,0.466,122,64,298,402,large,381.08,347,500
Groove_Billed_Ani_0006_1763,groove_billed_ani,val,197,115,22655,0.5838,0.573,0.6261,188,151,385,266,medium,228.11,500,333
Groove_Billed_Ani_0087_1765,groove_billed_ani,test,250,221,55250,0.884,0.432,0.436,91,53,341,274,large,333.68,500,375
Groove_Billed_Ani_0061_1510,groove_billed_ani,train,144,453,65232,0.3179,0.5646,0.527,116,37,260,490,large,475.34,333,500
Groove_Billed_Ani_0062_1767,groove_billed_ani,test,302,285,86070,0.9437,0.53,0.6093,114,86,416,371,large,415.25,500,375
Groove_Billed_Ani_0092_1516,groove_billed_ani,test,222,184,40848,0.8288,0.532,0.5276,155,118,377,302,large,288.34,500,398
Groove_Billed_Ani_0032_1776,groove_billed_ani,val,198,349,69102,0.5673,0.51,0.532,156,25,354,374,large,401.25,500,375
Groove_Billed_Ani_0009_1522,groove_billed_ani,test,111,353,39183,0.3144,0.541,0.4937,215,59,326,412,medium,370.04,500,477
Groove_Billed_Ani_0078_1780,groove_billed_ani,test,121,119,14399,0.9835,0.3367,0.2875,55,46,176,165,medium,169.71,343,367
Groove_Billed_Ani_0012_1784,groove_billed_ani,train,114,217,24738,0.5253,0.48,0.5463,183,98,297,315,medium,245.12,500,378
Crested_Auklet_0006_1813,crested_auklet,test,152,281,42712,0.5409,0.56,0.5012,204,60,356,341,large,319.48,500,400
Crested_Auklet_0042_794902,crested_auklet,test,167,414,69138,0.4034,0.3779,0.55,48,68,215,482,large,446.41,348,500
Crested_Auklet_0061_794904,crested_auklet,train,165,404,66660,0.4084,0.5494,0.532,101,64,266,468,large,436.4,334,500
Crested_Auklet_0018_1817,crested_auklet,train,278,448,124544,0.6205,0.5736,0.55,52,51,330,499,large,527.25,333,500
Crested_Auklet_0010_794907,crested_auklet,train,225,373,83925,0.6032,0.4027,0.463,22,45,247,418,large,435.61,334,500
Crested_Auklet_0041_794910,crested_auklet,test,295,224,66080,0.7593,0.495,0.4961,1,14,296,238,large,370.41,300,254
Crested_Auklet_0029_1824,crested_auklet,train,247,460,113620,0.537,0.4555,0.538,25,39,272,499,large,522.12,326,500
Crested_Auklet_0044_1825,crested_auklet,test,235,245,57575,0.9592,0.483,0.636,124,116,359,361,large,339.48,500,375
Crested_Auklet_0013_794914,crested_auklet,train,175,212,37100,0.8255,0.4847,0.5156,39,59,214,271,large,274.9,261,320
Crested_Auklet_0047_794918,crested_auklet,val,138,128,17664,0.9275,0.505,0.535,32,43,170,171,large,188.22,200,200
Crested_Auklet_0005_794922,crested_auklet,train,176,400,70400,0.44,0.6527,0.518,130,59,306,459,large,437.01,334,500
Crested_Auklet_0019_794925,crested_auklet,train,139,255,35445,0.5451,0.5025,0.5,31,9,170,264,large,290.42,200,273
Crested_Auklet_0011_794927,crested_auklet,test,236,423,99828,0.5579,0.548,0.5554,156,54,392,477,large,484.38,500,478
Crested_Auklet_0059_794929,crested_auklet,test,201,302,60702,0.6656,0.521,0.4969,11,8,212,310,large,362.77,214,320
Crested_Auklet_0032_794931,crested_auklet,train,217,312,67704,0.6955,0.443,0.5213,113,15,330,327,large,380.04,500,328
Crested_Auklet_0057_794932,crested_auklet,val,308,459,141372,0.671,0.4718,0.509,5,25,313,484,large,552.76,337,500
Crested_Auklet_0021_794938,crested_auklet,test,256,447,114432,0.5727,0.5457,0.493,45,23,301,470,large,515.12,317,500
Crested_Auklet_0045_794940,crested_auklet,train,220,299,65780,0.7358,0.4428,0.5408,10,69,230,368,large,371.22,271,404
Crested_Auklet_0001_794941,crested_auklet,train,251,331,83081,0.7583,0.4923,0.6385,34,141,285,472,large,415.41,324,480
Crested_Auklet_0039_794944,crested_auklet,train,143,338,48334,0.4231,0.5392,0.488,114,75,257,413,large,367.01,344,500
Crested_Auklet_0074_794949,crested_auklet,test,142,280,39760,0.5071,0.4576,0.5,53,62,195,342,large,313.95,271,404
Crested_Auklet_0028_794951,crested_auklet,test,117,251,29367,0.4661,0.5258,0.5606,84,101,201,352,large,276.93,271,404
Crested_Auklet_0052_794952,crested_auklet,train,176,234,41184,0.7521,0.4354,0.6163,30,132,206,366,large,292.8,271,404
Crested_Auklet_0012_794960,crested_auklet,train,122,286,34892,0.4266,0.5699,0.5249,98,57,220,343,large,310.93,279,381
Crested_Auklet_0003_794962,crested_auklet,train,226,264,59664,0.8561,0.346,0.496,60,54,286,318,large,347.52,500,375
Crested_Auklet_0033_794964,crested_auklet,train,111,211,23421,0.5261,0.615,0.479,252,54,363,265,medium,238.42,500,333
Crested_Auklet_0053_794966,crested_auklet,test,271,466,126286,0.5815,0.507,0.4909,118,9,389,475,large,539.07,500,493
Crested_Auklet_0062_794968,crested_auklet,train,128,191,24448,0.6702,0.5021,0.5196,58,50,186,241,large,229.92,243,280
Crested_Auklet_0073_785248,crested_auklet,train,196,128,25088,0.6531,0.614,0.2583,209,22,405,150,medium,234.09,500,333
Crested_Auklet_0067_785249,crested_auklet,val,129,269,34701,0.4796,0.763,0.5777,317,96,446,365,medium,298.33,500,399
Crested_Auklet_0066_785251,crested_auklet,train,295,424,125080,0.6958,0.4694,0.55,52,63,347,487,large,516.53,425,500
Crested_Auklet_0076_785252,crested_auklet,train,263,396,104148,0.6641,0.4671,0.528,60,66,323,462,large,475.38,410,500
Crested_Auklet_0068_785253,crested_auklet,test,147,113,16611,0.7687,0.619,0.5434,236,125,383,238,small,185.41,500,334
Crested_Auklet_0071_785255,crested_auklet,val,500,375,187500,0.75,0.5,0.5,0,0,500,375,large,625.0,500,375
Crested_Auklet_0077_785257,crested_auklet,train,105,143,15015,0.7343,0.5539,0.613,189,235,294,378,small,177.41,436,500
Crested_Auklet_0069_785258,crested_auklet,train,108,120,12960,0.9,0.264,0.3923,78,73,186,193,small,161.44,500,339
Crested_Auklet_0075_785259,crested_auklet,val,146,117,17082,0.8014,0.406,0.5427,130,145,276,262,small,187.1,500,375
Crested_Auklet_0072_785260,crested_auklet,val,186,173,32178,0.9301,0.54,0.6405,177,146,363,319,medium,254.02,500,363
Crested_Auklet_0070_785261,crested_auklet,test,309,355,109695,0.8704,0.575,0.4901,133,20,442,375,large,470.64,500,403
Crested_Auklet_0063_794901,crested_auklet,train,388,359,139292,0.9253,0.464,0.4888,38,17,426,376,large,528.61,500,402
Crested_Auklet_0036_794905,crested_auklet,test,277,422,116894,0.6564,0.4801,0.4667,6,6,283,428,large,504.79,301,465
Crested_Auklet_0030_794937,crested_auklet,train,177,387,68499,0.4574,0.531,0.5238,177,27,354,414,large,425.56,500,421
Crested_Auklet_0040_794912,crested_auklet,train,183,274,50142,0.6679,0.303,0.588,10,157,193,431,large,329.49,335,500
Crested_Auklet_0048_1791,crested_auklet,test,121,143,17303,0.8462,0.4801,0.307,120,82,241,225,small,187.32,376,500
Least_Auklet_0035_1888,least_auklet,train,387,362,140094,0.9354,0.551,0.5075,82,22,469,384,large,529.92,500,400
Least_Auklet_0050_1924,least_auklet,train,180,313,56340,0.5751,0.45,0.563,90,125,270,438,large,361.07,400,500
Least_Auklet_0058_1931,least_auklet,train,193,212,40916,0.9104,0.603,0.6006,205,94,398,306,large,286.69,500,333
Least_Auklet_0014_1901,least_auklet,test,192,333,63936,0.5766,0.48,0.5267,144,31,336,364,large,384.39,500,375
Least_Auklet_0016_1903,least_auklet,train,281,450,126450,0.6244,0.4761,0.518,59,34,340,484,large,530.53,419,500
Least_Auklet_0040_795100,least_auklet,train,136,174,23664,0.7816,0.5233,0.486,89,52,225,226,large,220.84,300,286
Least_Auklet_0015_795065,least_auklet,train,195,209,40755,0.933,0.393,0.5521,99,102,294,311,large,285.84,500,374
Least_Auklet_0026_795066,least_auklet,train,190,205,38950,0.9268,0.382,0.491,96,61,286,266,large,279.51,500,333
Least_Auklet_0043_795067,least_auklet,train,126,202,25452,0.6238,0.4306,0.4442,92,90,218,292,medium,238.08,360,430
Least_Auklet_0032_795068,least_auklet,test,254,326,82804,0.7791,0.3846,0.482,23,78,277,404,large,413.27,390,500
Least_Auklet_0045_795069,least_auklet,train,167,278,46426,0.6007,0.342,0.544,28,133,195,411,large,324.3,326,500
Least_Auklet_0008_795071,least_auklet,train,131,149,19519,0.8792,0.5036,0.5131,5,4,136,153,large,198.4,140,153
Least_Auklet_0012_795074,least_auklet,train,186,292,54312,0.637,0.5,0.5227,157,50,343,342,large,346.21,500,375
Least_Auklet_0018_795077,least_auklet,train,195,297,57915,0.6566,0.4536,0.533,54,118,249,415,large,355.29,334,500
Least_Auklet_0020_795080,least_auklet,train,300,313,93900,0.9585,0.4242,0.493,57,90,357,403,large,433.55,488,500
Least_Auklet_0039_795081,least_auklet,test,204,338,68952,0.6036,0.288,0.5467,42,36,246,374,large,394.79,500,375
Least_Auklet_0017_795084,least_auklet,train,192,329,63168,0.5836,0.4784,0.543,81,107,273,436,large,380.93,370,500
Least_Auklet_0025_795087,least_auklet,test,107,143,15301,0.7483,0.483,0.321,103,89,210,232,small,178.6,324,500
Least_Auklet_0052_795088,least_auklet,val,104,152,15808,0.6842,0.63,0.55,74,89,178,241,large,184.17,200,300
Least_Auklet_0027_795091,least_auklet,val,227,310,70370,0.7323,0.6243,0.532,95,111,322,421,large,384.23,334,500
Least_Auklet_0010_795092,least_auklet,val,146,240,35040,0.6083,0.6136,0.5606,62,65,208,305,large,280.92,220,330
Least_Auklet_0028_795094,least_auklet,test,203,220,44660,0.9227,0.4871,0.4829,69,59,272,279,large,299.35,350,350
Least_Auklet_0060_795095,least_auklet,train,205,262,53710,0.7824,0.445,0.5045,120,37,325,299,large,332.67,500,333
Least_Auklet_0034_795096,least_auklet,val,241,417,100497,0.5779,0.4817,0.51,24,21,265,438,large,481.63,300,450
Least_Auklet_0042_1874,least_auklet,val,268,222,59496,0.8284,0.418,0.506,75,58,343,280,large,348.01,500,334
Least_Auklet_0055_795106,least_auklet,test,373,371,138383,0.9946,0.477,0.4825,52,35,425,406,large,526.09,500,457
Least_Auklet_0041_795107,least_auklet,test,135,240,32400,0.5625,0.5441,0.4971,56,54,191,294,large,275.36,227,350
Least_Auklet_0011_795109,least_auklet,train,179,207,37053,0.8647,0.4976,0.5162,14,8,193,215,large,273.66,208,216
Least_Auklet_0004_795112,least_auklet,test,203,101,20503,0.4975,0.5163,0.5015,120,120,323,221,medium,226.74,429,340
Least_Auklet_0023_1898,least_auklet,test,272,222,60384,0.8162,0.504,0.6186,116,95,388,317,large,351.1,500,333
Least_Auklet_0030_795116,least_auklet,train,151,162,24462,0.9321,0.4081,0.6546,80,82,231,244,large,221.46,381,249
Least_Auklet_0046_795118,least_auklet,test,164,212,34768,0.7736,0.5306,0.5556,109,94,273,306,large,268.03,360,360
Least_Auklet_0005_795119,least_auklet,test,170,218,37060,0.7798,0.428,0.5347,31,107,201,325,large,276.45,271,404
Least_Auklet_0024_795120,least_auklet,val,192,296,56832,0.6486,0.3579,0.6287,1,106,193,402,large,352.82,271,404
Least_Auklet_0029_795122,least_auklet,train,161,130,20930,0.8075,0.4344,0.4945,95,69,256,199,medium,206.93,404,271
Least_Auklet_0007_795123,least_auklet,train,178,237,42186,0.7511,0.53,0.5477,17,25,195,262,large,296.4,200,262
Least_Auklet_0057_795126,least_auklet,train,157,179,28103,0.8771,0.7061,0.613,175,217,332,396,medium,238.1,359,500
Least_Auklet_0021_795127,least_auklet,train,228,261,59508,0.8736,0.472,0.4707,122,70,350,331,large,346.56,500,426
Least_Auklet_0054_795130,least_auklet,train,147,232,34104,0.6336,0.5722,0.406,85,87,232,319,large,274.65,277,500
Least_Auklet_0038_795132,least_auklet,train,132,162,21384,0.8148,0.4,0.4155,134,74,266,236,medium,208.97,500,373
Least_Auklet_0063_795134,least_auklet,train,389,461,179329,0.8438,0.492,0.481,21,10,410,471,large,603.19,438,500
Parakeet_Auklet_0004_795921,parakeet_auklet,train,268,344,92192,0.7791,0.5151,0.498,71,77,339,421,large,436.07,398,500
Parakeet_Auklet_0017_795924,parakeet_auklet,test,338,259,87542,0.7663,0.614,0.5041,138,55,476,314,large,425.82,500,366
Parakeet_Auklet_0027_795925,parakeet_auklet,train,189,373,70497,0.5067,0.4239,0.551,56,89,245,462,large,418.15,355,500
Parakeet_Auklet_0056_795926,parakeet_auklet,train,349,312,108888,0.894,0.375,0.5562,13,42,362,354,large,468.13,500,356
Parakeet_Auklet_0012_795927,parakeet_auklet,train,197,288,56736,0.684,0.5876,0.472,106,92,303,380,large,348.93,348,500
Parakeet_Auklet_0072_795929,parakeet_auklet,test,111,245,27195,0.4531,0.7448,0.523,194,139,305,384,medium,268.97,335,500
Parakeet_Auklet_0030_795930,parakeet_auklet,test,146,228,33288,0.6404,0.3945,0.36,71,66,217,294,medium,270.74,365,500
Parakeet_Auklet_0007_795932,parakeet_auklet,val,106,188,19928,0.5638,0.4658,0.572,117,45,223,233,large,215.82,365,243
Parakeet_Auklet_0041_795933,parakeet_auklet,train,113,151,17063,0.7483,0.4196,0.5478,40,22,153,173,large,188.6,230,178
Parakeet_Auklet_0035_795934,parakeet_auklet,val,205,278,56990,0.7374,0.4814,0.485,66,87,271,365,large,345.41,350,466
Parakeet_Auklet_0038_795935,parakeet_auklet,train,276,301,83076,0.9169,0.5852,0.567,68,133,344,434,large,408.38,352,500
Parakeet_Auklet_0069_795936,parakeet_auklet,train,291,312,90792,0.9327,0.567,0.5613,138,73,429,385,large,426.64,500,408
Parakeet_Auklet_0073_795939,parakeet_auklet,train,124,163,20212,0.7607,0.414,0.5102,145,94,269,257,medium,204.8,500,344
Parakeet_Auklet_0058_795942,parakeet_auklet,test,169,245,41405,0.6898,0.6599,0.5615,126,147,295,392,large,297.63,319,480
Parakeet_Auklet_0036_795943,parakeet_auklet,train,174,364,63336,0.478,0.498,0.5147,162,11,336,375,large,403.45,500,375
Parakeet_Auklet_0028_795944,parakeet_auklet,train,183,278,50874,0.6583,0.5924,0.622,120,172,303,450,large,332.83,357,500
Parakeet_Auklet_0020_795947,parakeet_auklet,test,222,385,85470,0.5766,0.567,0.577,88,96,310,481,large,444.42,351,500
Parakeet_Auklet_0043_795948,parakeet_auklet,train,158,317,50086,0.4984,0.528,0.494,185,6,343,323,large,354.19,500,333
Parakeet_Auklet_0045_795953,parakeet_auklet,train,247,318,78546,0.7767,0.6295,0.51,105,96,352,414,large,402.66,363,500
Parakeet_Auklet_0064_795954,parakeet_auklet,test,225,340,76500,0.6618,0.5883,0.524,94,92,319,432,large,407.71,351,500
Parakeet_Auklet_0039_795955,parakeet_auklet,test,162,278,45036,0.5827,0.386,0.4533,112,31,274,309,large,321.76,500,375
Parakeet_Auklet_0047_795956,parakeet_auklet,val,189,279,52731,0.6774,0.3916,0.607,50,164,239,443,large,336.99,369,500
Parakeet_Auklet_0050_795957,parakeet_auklet,test,280,270,75600,0.9643,0.578,0.5482,149,64,429,334,large,388.97,500,363
Parakeet_Auklet_0062_795958,parakeet_auklet,train,213,319,67947,0.6677,0.4256,0.533,48,107,261,426,large,383.58,363,500
Parakeet_Auklet_0031_795960,parakeet_auklet,test,191,200,38200,0.955,0.375,0.4162,92,39,283,239,large,276.55,500,334
Parakeet_Auklet_0042_795961,parakeet_auklet,train,364,276,100464,0.7582,0.61,0.4885,123,32,487,308,large,456.81,500,348
Parakeet_Auklet_0026_795962,parakeet_auklet,test,173,346,59858,0.5,0.5015,0.628,81,141,254,487,large,386.84,334,500
Parakeet_Auklet_0055_795963,parakeet_auklet,test,226,237,53562,0.9536,0.662,0.4985,218,48,444,285,large,327.48,500,334
Parakeet_Auklet_0067_795964,parakeet_auklet,test,149,213,31737,0.6995,0.3728,0.375,50,81,199,294,medium,259.94,334,500
Parakeet_Auklet_0080_795965,parakeet_auklet,train,229,240,54960,0.9542,0.567,0.5806,169,89,398,329,large,331.72,500,360
Parakeet_Auklet_0015_795966,parakeet_auklet,test,236,141,33276,0.5975,0.5114,0.4386,61,83,297,224,large,274.91,350,350
Parakeet_Auklet_0065_795969,parakeet_auklet,train,176,142,24992,0.8068,0.4933,0.4724,60,49,236,191,large,226.14,300,254
Parakeet_Auklet_0013_795970,parakeet_auklet,test,362,239,86518,0.6602,0.428,0.5107,33,72,395,311,large,433.78,500,375
Parakeet_Auklet_0051_795971,parakeet_auklet,test,178,228,40584,0.7807,0.506,0.5946,164,84,342,312,large,289.25,500,333
Parakeet_Auklet_0001_795972,parakeet_auklet,train,225,314,70650,0.7166,0.6063,0.514,90,100,315,414,large,386.29,334,500
Parakeet_Auklet_0059_795973,parakeet_auklet,val,191,116,22156,0.6073,0.321,0.3144,65,47,256,163,medium,223.47,500,334
Parakeet_Auklet_0040_795974,parakeet_auklet,test,141,226,31866,0.6239,0.6408,0.566,248,170,389,396,medium,266.38,497,500
Parakeet_Auklet_0025_795975,parakeet_auklet,train,229,326,74654,0.7025,0.4989,0.51,114,92,343,418,large,398.39,458,500
Parakeet_Auklet_0074_795976,parakeet_auklet,val,411,279,114669,0.6788,0.567,0.588,78,61,489,340,large,496.75,500,341
Parakeet_Auklet_0016_795977,parakeet_auklet,test,232,272,63104,0.8529,0.602,0.5378,185,49,417,321,large,357.5,500,344
Parakeet_Auklet_0048_795980,parakeet_auklet,train,189,412,77868,0.4587,0.5254,0.536,81,62,270,474,large,453.28,334,500
Parakeet_Auklet_0075_795981,parakeet_auklet,test,198,327,64746,0.6055,0.482,0.549,142,111,340,438,large,382.27,500,500
Parakeet_Auklet_0003_795982,parakeet_auklet,train,224,417,93408,0.5372,0.6066,0.531,90,57,314,474,large,473.36,333,500
Parakeet_Auklet_0032_795986,parakeet_auklet,train,109,129,14061,0.845,0.5248,0.6147,9,40,118,169,large,168.88,121,170
Parakeet_Auklet_0019_795987,parakeet_auklet,train,197,261,51417,0.7548,0.4301,0.537,0,22,197,283,large,327.0,229,284
Parakeet_Auklet_0061_795990,parakeet_auklet,test,234,309,72306,0.7573,0.4521,0.473,48,82,282,391,large,387.6,365,500
Parakeet_Auklet_0008_795992,parakeet_auklet,test,259,347,89873,0.7464,0.505,0.5152,123,30,382,377,large,433.0,500,395
Parakeet_Auklet_0034_795994,parakeet_auklet,test,181,249,45069,0.7269,0.3819,0.4663,47,76,228,325,large,307.83,360,430
Parakeet_Auklet_0010_795995,parakeet_auklet,test,230,244,56120,0.9426,0.4481,0.554,49,155,279,399,large,335.31,366,500
Parakeet_Auklet_0070_795998,parakeet_auklet,test,154,137,21098,0.8896,0.43,0.5367,9,12,163,149,large,206.12,200,150
Parakeet_Auklet_0076_796001,parakeet_auklet,train,168,355,59640,0.4732,0.4749,0.535,86,90,254,445,large,392.75,358,500
Parakeet_Auklet_0078_2004,parakeet_auklet,val,177,401,70977,0.4414,0.485,0.535,73,67,250,468,large,438.33,333,500
